City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
696,Penco,CL,-36.7333,-72.9833,52.65,100,100,18.41,overcast clouds
697,Yerbogachen,RU,61.2767,108.0108,42.6,93,100,8.97,light rain
698,Dandeli,IN,15.2667,74.6167,69.8,98,100,3.6,overcast clouds
699,Parambu,BR,-6.2111,-40.6944,84.61,33,15,5.48,few clouds
700,Giyani,ZA,-23.3025,30.7187,73.09,25,0,5.06,clear sky
701,Emerald,AU,-23.5333,148.1667,69.57,61,29,3.38,scattered clouds
702,Yurgamysh,RU,55.3714,64.4656,50.7,44,99,11.54,overcast clouds
703,Ardalstangen,NO,61.2371,7.6983,48.88,96,100,5.61,overcast clouds
704,Silchar,IN,24.8167,92.8,75.4,98,98,1.1,overcast clouds
705,Papar,MY,5.7333,115.9333,75.2,82,100,4.52,overcast clouds
706,Matadi,CD,-5.8167,13.45,78.1,71,44,6.73,scattered clouds
